source,search_keyword,title,company,location,date_posted,url,first_seen
linkedin,Prévision des ventes,Conseiller de Vente H/F,Van Cleef & Arpels,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4446914099,2026-08-24
linkedin,Prévision des ventes,Vendeur Concepteur de cuisine et salle de bain H/F,"Proesa - Cabinet de conseil, recrutement et formation","Pontault-Combault, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456267945,2026-08-24
linkedin,Prévision des ventes,PRE SALES MANAGER (H/F),IN Groupe,"Bussy-Saint-Georges, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4405607364,2026-08-24
linkedin,Prévision des ventes,Technico-commercial maintenance multitechnique confirmé F/H,Eiffage Énergie Systèmes,"St.-Denis, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4447232384,2026-08-24
linkedin,Prévision des ventes,Head of Sales - Chery Brand (F/M),Omoda | Jaecoo France,"Courbevoie, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4449387097,2026-08-24
linkedin,Prévision des ventes,Négociateur immobilier – Location & gestion locative (H/F),Evoriel,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4447283841,2026-08-24
linkedin,Prévision des ventes,VENDEUR CONSEIL - CDI H/F,Boulanger,"Maurepas, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457376453,2026-08-24
linkedin,Prévision des ventes,Vendeur(se) Conseil,AkzoNobel,"Plaisir, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4336187738,2026-08-24
linkedin,Prévision des ventes,Commercial Pieces et Services H/F,Renault Trucks,"Mitry-Mory, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4447243843,2026-08-24
linkedin,Demand Planner,Coordinateur Supply Chain - ADV - Anglais - Industrie H/F,Talents ADV-Supply,"Verberie, Hauts-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4446994666,2026-08-24
linkedin,Demand Planner,Responsable Gestion de Stock F/H,"GXO Logistics, Inc.","Le Coudray-Montceaux, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4447034197,2026-08-24
linkedin,Demand Planner,Responsable d'Exploitation - CDI (H/F),Locapharm,"Chilly-Mazarin, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457360945,2026-08-24
linkedin,Demand Planner,Gestionnaire de Stock / Key User WMS BEXT H.F,Bompard,"St.-Ouen, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457316335,2026-08-24
linkedin,Contrôleur de gestion retail,Alternance - Assistant.e Contrôleur de Gestion H/F - Melvita,L'OCCITANE Group (B Corp),"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457312571,2026-08-24
linkedin,Contrôleur de gestion retail,Responsable de Magasin - Paris Commerce (H/F),Talents Commerciaux,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4438699305,2026-08-24
linkedin,Contrôleur de gestion retail,Responsable de Magasin - Montparnasse (H/F),Talents Commerciaux,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4438637158,2026-08-24
linkedin,Contrôleur de gestion retail,Buying and Merchandising Manager,HADDAD BRANDS EUROPE,"Seine-St.-Denis, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457320000,2026-08-24
linkedin,Contrôleur de gestion retail,Assistant Store Manager H/F en Alternance - Vélizy,C&A,"Vélizy-Villacoublay, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457500937,2026-08-24
linkedin,Contrôleur de gestion retail,Chef de secteur (H/F) – Île de France & Région Normandie OU Centre-Val-de-Loire,Rituals France (B Corp™),"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4430109204,2026-08-24
linkedin,Contrôleur de gestion retail,Responsable Adjoint(e) -  CDI 35h - Forum des Halles,Rituals France (B Corp™),"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4331158761,2026-08-24
linkedin,Contrôleur de gestion retail,Team Leader flagship - Champs-Elysées H/F,"Kendo Brands, Inc.","Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457544040,2026-08-24
linkedin,Contrôleur de gestion retail,Accounting Manager,ANINE BING,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4416304716,2026-08-09
linkedin,Contrôleur de gestion retail,Hachette Livre - Contrôleur de gestion international junior - CDI - H/F,Hachette Livre,"Vanves, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4453288744,2026-08-17
linkedin,Contrôleur de gestion retail,Chargé(e) de Merchandising Retail KUSMI TEA,Kusmi Tea,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457370861,2026-08-22
linkedin,Data Analyst Retail,Product Analyst / CRO H/F,NEXTON,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4418258236,2026-08-25
linkedin,Data Analyst Retail,Data Business Analyst (H/F),Davidson consulting,"Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4389272281,2026-08-25
linkedin,Data Analyst Retail,Data analyst (F/H) - Process & Accessibilité à la Data (H/F),Crédit Mutuel Asset Management,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4429329442,2026-08-25
linkedin,Data Analyst Retail,STAGE - Assistant Business Analyst H/F,Hermès,"Pantin, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456273208,2026-08-25
linkedin,Data Analyst Retail,Zenith Business Data Analyst Finance,Thales,"Vélizy-Villacoublay, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4376825121,2026-08-25
linkedin,Data Analyst Retail,Data Scientist,Free2move,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456234032,2026-08-25
linkedin,Data Analyst Retail,Alternance - AI/Data Engineer — Data Factory H/F/X - Mode - Septembre 2026,CHANEL,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4418836929,2026-08-25
linkedin,Data Analyst Retail,CDI - Data Product Manager Analytics & AI - Retail (H/F),Hermès,"Pantin, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4419335424,2026-08-25
linkedin,Prévision des ventes,Vendeur Vendeuse Sanitaire Plomberie Chauffage sédentaire,Espace Aubade,"Gentilly, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456217897,2026-08-25
linkedin,Prévision des ventes,Chargé de clientèle (H/F) Paris / Toute France,Lactalis Group,"Paris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4456224206,2026-08-25
linkedin,Prévision des ventes,Conseiller de vente confirmé H.F - La Vallée Village,Bompard,"Serris, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4457321244,2026-08-25
linkedin,Prévision des ventes,Ingénieur Support Avant-Vente Détection Incendie - IDF (H/F),Johnson Controls,"Montigny-le-Bretonneux, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4428206882,2026-08-25
linkedin,Demand Planner,Approvisionneur Matières premières (H/F),Talents ADV-Supply,"Nucourt, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4446935246,2026-08-25
linkedin,Demand Planner,Responsable des magasins multisites F/H – Roissy-CDG,TCR,"Roissy-en-France, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4445507246,2026-08-25
linkedin,Contrôleur de gestion retail,Contrôleur de gestion/Contrôleuse de gestion,Robert Half,"Levallois-Perret, Île-de-France, France",2026-08-21,https://www.linkedin.com/jobs/view/4454191369,2026-08-25
hellowork,Prévision des ventes,Alternant Supply Chain Manager - N H/F,Bosch Group,Drancy - 93,2026-08-20,https://www.hellowork.com/fr-fr/emplois/76999954.html,2026-08-20
hellowork,Prévision des ventes,Directeur Commercial E-Commerce et Digital Marketing H/F,NonStop Consulting,Rueil-Malmaison - 92,2026-08-20,https://www.hellowork.com/fr-fr/emplois/82476840.html,2026-08-20
hellowork,Prévision des ventes,Responsable Marketing Fontenay Sous Bois Fr H/F,Coloplast,Fontenay-sous-Bois - 94,2026-08-20,https://www.hellowork.com/fr-fr/emplois/82471494.html,2026-08-20
hellowork,Prévision des ventes,Senior ai Sales Representative H/F,Atos,Bezons - 95,2026-08-20,https://www.hellowork.com/fr-fr/emplois/82465630.html,2026-08-20
hellowork,Prévision des ventes,Stage Assistant Logistique et Commercial Après-Vente - Paris H/F,Jobmania,Paris - 75,2026-08-20,https://www.hellowork.com/fr-fr/emplois/82464209.html,2026-08-20
hellowork,Contrôleur de gestion retail,Contrôleur de Gestion Commerce France Marques Fca H/F,PSA Retail France SAS,Poissy - 78,2026-08-20,https://www.hellowork.com/fr-fr/emplois/79146434.html,2026-08-20
hellowork,Contrôleur de gestion retail,Business Analyste Business Analyst H/F,,Rungis - 94,2026-08-20,https://www.hellowork.com/fr-fr/emplois/82475568.html,2026-08-20
linkedin,Data Analyst Retail,STAGE - E-Commerce Merchandising Analyst F/H,Christian Dior Couture,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4456438823,2026-08-21
linkedin,Data Analyst Retail,Power BI Analytics Engineer,Chui Data Analytics,"Us, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4456469240,2026-08-21
linkedin,Data Analyst Retail,STAGE - Innovation & Data Projects (Client Service Center) F/H,Christian Dior Couture,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4456444756,2026-08-21
linkedin,Contrôleur de gestion retail,Directeur de Magasin - Distribution Spécialisée - Chartres (H/F),Talents Commerciaux,"Chartres, Centre-Val de Loire, France",2026-08-20,https://www.linkedin.com/jobs/view/4456416571,2026-08-21
indeed,Prévision des ventes,Head of Commercial Finance & Business Performance (F/H),"YUM! Brands, Inc.","Paris, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=12a6678c7f88dfce,2026-08-21
indeed,Data Analyst Retail,Head of Data et IA (F/H),Foodles,"Clichy, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=0e04c09c443f06a8,2026-08-21
indeed,Data Analyst Retail,Data Analyst Senior Retail,Catalina,"Boulogne-Billancourt, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=4be58e848b7bae42,2026-08-21
indeed,Prévision des ventes,Business Developer Export - Solutions de Lutte Anti-Drones - Défense & Sécurité - Le Plessis Robinson,Sopra Steria,"Le Plessis-Robinson, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=76bca1108d06bb55,2026-08-21
indeed,Prévision des ventes,Contrôleur de gestion client H/F,Crédit Agricole,"Guyancourt, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=2746cbb0eb6d2b08,2026-08-21
indeed,Prévision des ventes,Directeur commercial Telecom (H/F),DFM,"Créteil, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=52383d91ae69ca48,2026-08-21
indeed,Prévision des ventes,Contrôleur de Gestion,Scheidt Bachmann,"Montmagny, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=60c9ef9884455204,2026-08-21
indeed,Prévision des ventes,Ingénieur Commercial Marchés Publics – H/F,Free Pro,"Paris, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=9f327684857fb90e,2026-08-21
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion Corporate H/F/X - CDI,Générale Pour l'Enfant,"Montreuil, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4440677816,2026-08-15
linkedin,Data Analyst Retail,Data Analyst Senior Retail,Catalina Marketing France,"Boulogne-Billancourt, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4456794424,2026-08-21
linkedin,Data Analyst Retail,Data Analyst Senior Retail,Catalina Marketing Costa Rica,"Boulogne-Billancourt, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4454135047,2026-08-21
linkedin,Contrôleur de gestion retail,Collection & Assortment Analyst (F/H),Louis Vuitton,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4446760087,2026-08-21
linkedin,Contrôleur de gestion retail,Alternance - Retail Performance Project Management - H/F,Christian Dior Couture,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4446801874,2026-08-21
linkedin,Data Analyst Retail,Marketing Data Analyst,Cafeyn,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4453889100,2026-08-21
linkedin,Contrôleur de gestion retail,CONTROLEUR DE GESTION INDUSTRIEL (H/F),Cartier,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4446422990,2026-08-21
linkedin,Data Analyst Retail,Commercial Effectiveness Lead - France,ADAMA Ltd.,"Suresnes, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4456718978,2026-08-21
linkedin,Prévision des ventes,Team manager (F/H),Loro Piana,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4444130383,2026-08-21
linkedin,Prévision des ventes,"Sales Representative (Department 75, 93, 94)",Revlon,"Champigny-sur-Marne, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4455640196,2026-08-21
linkedin,Prévision des ventes,"Sales Representative (Department 75, 93, 94)",Revlon,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4455621832,2026-08-21
linkedin,Prévision des ventes,Commercial Sédentaire Média,Canon EMEA,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4438534804,2026-08-21
linkedin,Prévision des ventes,Ingénieur des Ventes Service / Modernisation Ascenseurs H/F,KONE,"Colombes, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4383805508,2026-08-21
linkedin,Demand Planner,Supply Planning Analyst,SC Johnson,"St.-Ouen, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4454112588,2026-08-21
linkedin,Demand Planner,Acheteur & Approvisionneur Food EMEA,Delicorner,,2026-08-20,https://www.linkedin.com/jobs/view/4455278482,2026-08-21
linkedin,Contrôleur de gestion retail,Contrôleur d'exploitation h/f,Saint-Gobain,"Courbevoie, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4446853237,2026-08-21
linkedin,Prévision des ventes,Technico-Commercial Sédentaire,Wilo France,"Rueil-Malmaison, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4455621024,2026-08-22
linkedin,Prévision des ventes,Ingénieur Commercial Conseil Fiscalité Locale H/F,Ayming,"Levallois-Perret, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4408181548,2026-08-22
linkedin,Prévision des ventes,Senior Solution Consultant (Pre-sales) - French/Spanish Fluent (M/F),Ivalua,"Massy, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4438504647,2026-08-22
linkedin,Prévision des ventes,Technical Sales Engineer – Photonics,IC Resources,"Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4438226334,2026-08-22
linkedin,Demand Planner,Specialist Supply Chain Network Optimization EMEA,Sika,"Le Bourget, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4446662236,2026-08-22
linkedin,Demand Planner,Approvisionneur / Supply Planner (F/H),Laboratoires Juva Santé,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4456011432,2026-08-22
linkedin,Contrôleur de gestion retail,Head of Commercial Finance and Business Performance (F/H),KFC France,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4454152050,2026-08-22
linkedin,Demand Planner,Alternance - Assistant(e) Business Performance - (H/F),AstraZeneca,"Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4455677870,2026-08-22
linkedin,Contrôleur de gestion retail,"DIRECTEUR/RICE ADJOINT/E, CDI 35H",MANGO,"Puteaux, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4456017553,2026-08-22
indeed,Prévision des ventes,Responsable Financier,Keelings,"Rungis, A8, FR",2026-08-20,https://fr.indeed.com/viewjob?jk=527722aecca55075,2026-08-22
linkedin,Contrôleur de gestion retail,Financial Controller France,Suntory Global Spirits,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4427656179,2026-08-17
linkedin,Demand Planner,Pricing Analyst Senior,Ekwateur,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4388370958,2026-08-16
linkedin,Prévision des ventes,Chef.fe de service Performance et Animation Commerciale H/F,Kia Europe,"Rueil-Malmaison, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4443780625,2026-08-13
linkedin,Data Analyst Retail,CDI - Data Manager et BI (H/F),Hermès,"Pantin, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4446725993,2026-08-21
linkedin,Prévision des ventes,Sales & Showroom Manager (H/F),HUGO BOSS,"Paris, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4446862750,2026-08-21
linkedin,Demand Planner,Sales & Product Manager Performance Chemicals FR,IMPAG Group,"Levallois-Perret, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4436803222,2026-08-21
linkedin,Prévision des ventes,INGENIEUR COMMERCIAL TRACABILITE (industrie) H/F,Hub One,"Paray-Vieille-Poste, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4359284319,2026-08-21
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion Central (H/F),B. Braun Group,"St.-Cloud, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4437844295,2026-08-21
linkedin,Contrôleur de gestion retail,Responsable Contrôle de Gestion FP&A H/F - Siège - CDI,Coca-Cola Europacific Partners,"Issy-les-Moulineaux, Île-de-France, France",2026-08-20,https://www.linkedin.com/jobs/view/4444129142,2026-08-21
